id,gid,x,y,v_x,v_y,radius,time
1,0,-1.774152,1.150483,1.269453,-0.003387,0.750000,5.600000
2,1,-5.415251,-0.965438,-1.320687,-0.094695,0.750000,5.600000
0,0,-3.125924,-2.477959,0.939750,0.237222,0.750000,5.700000
1,0,-1.645055,1.151194,1.290973,0.007109,0.750000,5.700000
2,1,-5.537555,-0.950672,-1.223039,0.147658,0.750000,5.700000
0,0,-2.999546,-2.463433,1.263781,0.145259,0.750000,5.800000
1,0,-1.534676,1.150825,1.103788,-0.003687,0.750000,5.800000
2,1,-5.668812,-0.951620,-1.312569,-0.009477,0.750000,5.800000
0,0,-2.862605,-2.456364,1.369408,0.070690,0.750000,5.900000
1,0,-1.412183,1.159274,1.224925,0.084491,0.750000,5.900000
2,1,-5.798762,-0.929026,-1.299506,0.225941,0.750000,5.900000
0,0,-2.712234,-2.435378,1.503712,0.209863,0.750000,6.000000
1,0,-1.269655,1.171571,1.425288,0.122967,0.750000,6.000000
2,1,-5.928604,-0.922460,-1.298418,0.065654,0.750000,6.000000
0,0,-2.558789,-2.422465,1.534448,0.129125,0.750000,6.100000
1,0,-1.123000,1.182869,1.466546,0.112984,0.750000,6.100000
2,1,-6.055532,-0.909519,-1.269275,0.129418,0.750000,6.100000
0,0,-2.420814,-2.407960,1.379750,0.145053,0.750000,6.200000
1,0,-1.007262,1.172152,1.157378,-0.107169,0.750000,6.200000
2,1,-6.188009,-0.885198,-1.324773,0.243209,0.750000,6.200000
0,0,-2.284264,-2.395846,1.365500,0.121135,0.750000,6.300000
1,0,-0.893385,1.146395,1.138770,-0.257577,0.750000,6.300000
2,1,-6.339885,-0.851244,-1.518760,0.339536,0.750000,6.300000
0,0,-2.174948,-2.378122,1.093161,0.177240,0.750000,6.400000
1,0,-0.786739,1.125993,1.066461,-0.204017,0.750000,6.400000
2,1,-6.474950,-0.821742,-1.350652,0.295020,0.750000,6.400000
0,0,-2.058820,-2.374450,1.161281,0.036718,0.750000,6.500000
1,0,-0.670374,1.100633,1.163656,-0.253600,0.750000,6.500000
2,1,-6.601989,-0.805169,-1.270390,0.165735,0.750000,6.500000
0,0,-1.924812,-2.363584,1.340081,0.108666,0.750000,6.600000
1,0,-0.537670,1.089381,1.327036,-0.112523,0.750000,6.600000
2,1,-6.735643,-0.795991,-1.336539,0.091776,0.750000,6.600000
0,0,-1.808303,-2.344596,1.165087,0.189878,0.750000,6.700000
1,0,-0.423920,1.083730,1.137495,-0.056508,0.750000,6.700000
2,1,-6.864541,-0.804945,-1.288985,-0.089543,0.750000,6.700000
0,0,-1.680691,-2.328966,1.276126,0.156305,0.750000,6.800000
1,0,-0.301869,1.091649,1.220519,0.079195,0.750000,6.800000
2,1,-6.975799,-0.791713,-1.112580,0.132326,0.750000,6.800000
0,0,-1.557265,-2.309556,1.234258,0.194092,0.750000,6.900000
1,0,-0.186253,1.107522,1.156152,0.158725,0.750000,6.900000
2,1,-7.090170,-0.776785,-1.143707,0.149281,0.750000,6.900000
0,0,-1.425692,-2.296207,1.315732,0.133495,0.750000,7.000000
1,0,-0.067577,1.109672,1.186763,0.021497,0.750000,7.000000
2,1,-7.223659,-0.770816,-1.334884,0.059680,0.750000,7.000000
0,0,-1.293734,-2.275828,1.319580,0.203789,0.750000,7.100000
1,0,0.059563,1.103290,1.271405,-0.063811,0.750000,7.100000
2,1,-7.368736,-0.781200,-1.450776,-0.103835,0.750000,7.100000
0,0,-1.142133,-2.270462,1.516011,0.053663,0.750000,7.200000
1,0,0.171557,1.113179,1.119933,0.098885,0.750000,7.200000
2,1,-7.510018,-0.765742,-1.412814,0.154584,0.750000,7.200000
0,0,-1.002505,-2.247748,1.396280,0.227135,0.750000,7.300000
1,0,0.303075,1.111469,1.315183,-0.017100,0.750000,7.300000
2,1,-7.630747,-0.752371,-1.207294,0.133710,0.750000,7.300000
0,0,-0.867326,-2.233382,1.351784,0.143662,0.750000,7.400000
1,0,0.417888,1.110439,1.148125,-0.010304,0.750000,7.400000
2,1,-7.745488,-0.735764,-1.147406,0.166070,0.750000,7.400000
0,0,-0.729554,-2.237667,1.377728,-0.042849,0.750000,7.500000
1,0,0.539664,1.108933,1.217767,-0.015051,0.750000,7.500000
2,1,-7.865506,-0.708513,-1.200186,0.272502,0.750000,7.500000
0,0,-0.593339,-2.231271,1.362145,0.063958,0.750000,7.600000
1,0,0.662614,1.109691,1.229495,0.007579,0.750000,7.600000
2,1,-7.989009,-0.695283,-1.235025,0.132305,0.750000,7.600000
0,0,-0.460012,-2.211020,1.333274,0.202511,0.750000,7.700000
1,0,0.797706,1.109931,1.350926,0.002393,0.750000,7.700000
2,1,-8.101614,-0.688014,-1.126050,0.072684,0.750000,7.700000
0,0,-0.345473,-2.177328,1.145384,0.336925,0.750000,7.800000
1,0,0.940906,1.105561,1.431995,-0.043701,0.750000,7.800000
2,1,-8.225748,-0.648800,-1.241342,0.392140,0.750000,7.800000
0,0,-0.208645,-2.151030,1.368282,0.262975,0.750000,7.900000
1,0,1.083470,1.114572,1.425643,0.090115,0.750000,7.900000
2,1,-8.355112,-0.637187,-1.293643,0.116139,0.750000,7.900000
