id,gid,x,y,v_x,v_y,radius,time
3,3,-3.868687,3.893477,0.787829,-0.769789,0.500000,2.300000
4,4,-5.635366,0.004574,1.040211,-0.006848,0.500000,2.300000
5,5,-3.846595,-3.844323,0.804524,0.814815,0.500000,2.300000
6,6,0.014786,-5.345532,0.057865,1.265243,0.500000,2.300000
7,7,3.948057,-4.013490,-0.791153,0.705134,0.500000,2.300000
0,0,5.490721,-0.002615,-1.050061,-0.007942,0.500000,2.400000
1,1,3.895033,3.963151,-0.762410,-0.693710,0.500000,2.400000
2,2,0.024397,5.256647,0.048125,-1.214489,0.500000,2.400000
3,3,-3.791251,3.818251,0.774362,-0.752258,0.500000,2.400000
4,4,-5.532496,0.004058,1.028696,-0.005166,0.500000,2.400000
5,5,-3.767392,-3.764550,0.792030,0.797732,0.500000,2.400000
6,6,0.020783,-5.221871,0.059970,1.236603,0.500000,2.400000
7,7,3.869293,-3.944205,-0.787640,0.692855,0.500000,2.400000
0,0,5.387934,-0.003647,-1.027875,-0.010321,0.500000,2.500000
1,1,3.819802,3.895574,-0.752314,-0.675774,0.500000,2.500000
2,2,0.029418,5.137754,0.050206,-1.188928,0.500000,2.500000
3,3,-3.715299,3.745155,0.759522,-0.730968,0.500000,2.500000
4,4,-5.430790,0.003693,1.017064,-0.003646,0.500000,2.500000
5,5,-3.689819,-3.686979,0.775727,0.775709,0.500000,2.500000
6,6,0.027070,-5.100656,0.062866,1.212156,0.500000,2.500000
7,7,3.791050,-3.876658,-0.782435,0.675469,0.500000,2.500000
0,0,5.287441,-0.004927,-1.004928,-0.012796,0.500000,2.600000
1,1,3.747027,3.831453,-0.727752,-0.641205,0.500000,2.600000
2,2,0.033367,5.018651,0.039489,-1.191036,0.500000,2.600000
3,3,-3.640435,3.673868,0.748639,-0.712869,0.500000,2.600000
4,4,-5.330954,0.003825,0.998356,0.001319,0.500000,2.600000
5,5,-3.613535,-3.611364,0.762842,0.756148,0.500000,2.600000
6,6,0.030971,-4.978696,0.039012,1.219595,0.500000,2.600000
7,7,3.715724,-3.813195,-0.753250,0.634626,0.500000,2.600000
0,0,5.188326,-0.006645,-0.991154,-0.017185,0.500000,2.700000
1,1,3.674625,3.767220,-0.724016,-0.642327,0.500000,2.700000
2,2,0.037428,4.901696,0.040608,-1.169542,0.500000,2.700000
3,3,-3.566055,3.604380,0.743799,-0.694879,0.500000,2.700000
4,4,-5.231859,0.004039,0.990947,0.002138,0.500000,2.700000
5,5,-3.538318,-3.537776,0.752172,0.735873,0.500000,2.700000
6,6,0.035611,-4.858480,0.046393,1.202164,0.500000,2.700000
7,7,3.640059,-3.749432,-0.756651,0.637629,0.500000,2.700000
0,0,5.091145,-0.008830,-0.971810,-0.021845,0.500000,2.800000
1,1,3.602956,3.703638,-0.716689,-0.635823,0.500000,2.800000
2,2,0.041582,4.786842,0.041543,-1.148542,0.500000,2.800000
3,3,-3.492537,3.536732,0.735185,-0.676480,0.500000,2.800000
4,4,-5.133745,0.004495,0.981145,0.004558,0.500000,2.800000
5,5,-3.464284,-3.466228,0.740336,0.715481,0.500000,2.800000
6,6,0.040443,-4.739924,0.048324,1.185556,0.500000,2.800000
7,7,3.564434,-3.686325,-0.756255,0.631074,0.500000,2.800000
0,0,4.995897,-0.011606,-0.952475,-0.027759,0.500000,2.900000
1,1,3.532175,3.640897,-0.707818,-0.627408,0.500000,2.900000
2,2,0.046510,4.673494,0.049279,-1.133478,0.500000,2.900000
3,3,-3.419827,3.470846,0.727094,-0.658861,0.500000,2.900000
4,4,-5.037356,0.005704,0.963891,0.012089,0.500000,2.900000
5,5,-3.391334,-3.396630,0.729498,0.695983,0.500000,2.900000
6,6,0.045096,-4.622788,0.046530,1.171366,0.500000,2.900000
7,7,3.488977,-3.624108,-0.754573,0.622173,0.500000,2.900000
0,0,4.902449,-0.015232,-0.934475,-0.036257,0.500000,3.000000
1,1,3.462431,3.579000,-0.697437,-0.618969,0.500000,3.000000
2,2,0.049462,4.563879,0.029521,-1.096151,0.500000,3.000000
3,3,-3.345788,3.404868,0.740394,-0.659779,0.500000,3.000000
4,4,-4.941657,0.007052,0.956985,0.013484,0.500000,3.000000
5,5,-3.319472,-3.328650,0.718619,0.679801,0.500000,3.000000
6,6,0.049147,-4.506852,0.040507,1.159359,0.500000,3.000000
7,7,3.413667,-3.562831,-0.753094,0.612768,0.500000,3.000000
0,0,4.810429,-0.020021,-0.920208,-0.047897,0.500000,3.100000
1,1,3.394008,3.518117,-0.684229,-0.608836,0.500000,3.100000
2,2,0.056291,4.455558,0.068288,-1.083209,0.500000,3.100000
3,3,-3.274835,3.340860,0.709529,-0.640076,0.500000,3.100000
4,4,-4.848386,0.009280,0.932712,0.022277,0.500000,3.100000
5,5,-3.248517,-3.262639,0.709553,0.660108,0.500000,3.100000
6,6,0.052750,-4.391975,0.036036,1.148766,0.500000,3.100000
7,7,3.338560,-3.502500,-0.751068,0.603310,0.500000,3.100000
0,0,4.719386,-0.026585,-0.910431,-0.065636,0.500000,3.200000
1,1,3.329547,3.460945,-0.644611,-0.571718,0.500000,3.200000
2,2,0.060557,4.346161,0.042660,-1.093974,0.500000,3.200000
3,3,-3.203917,3.278597,0.709176,-0.622632,0.500000,3.200000
4,4,-4.755480,0.011394,0.929058,0.021144,0.500000,3.200000
5,5,-3.176883,-3.195603,0.716342,0.670359,0.500000,3.200000
6,6,0.053765,-4.279683,0.010149,1.122918,0.500000,3.200000
