id,gid,x,y,v_x,v_y,radius,time
2,2,0.033091,4.192757,0.007958,-0.330915,0.500000,3.900000
3,3,-2.985593,3.027803,0.269449,-0.256145,0.500000,3.900000
4,4,-4.348615,0.018314,0.423875,0.004711,0.500000,3.900000
5,5,-2.973418,-2.976380,0.269866,0.264373,0.500000,3.900000
6,6,0.033093,-4.148877,0.007835,0.344293,0.500000,3.900000
7,7,3.111725,-3.045636,-0.271290,0.280753,0.500000,3.900000
0,0,4.201827,0.019949,-1.337010,0.005598,0.500000,4.000000
1,1,3.021952,2.995734,-0.917358,-0.920308,0.500000,4.000000
2,2,0.034036,4.059666,0.009454,-1.330914,0.500000,4.000000
3,3,-2.889617,2.933597,0.959756,-0.942061,0.500000,4.000000
4,4,-4.217677,0.018854,1.309382,0.005400,0.500000,4.000000
5,5,-2.877623,-2.881217,0.957943,0.951635,0.500000,4.000000
6,6,0.034068,-4.014447,0.009745,1.344292,0.500000,4.000000
7,7,3.019609,-2.952195,-0.921158,0.934411,0.500000,4.000000
0,0,4.168126,0.020420,-0.337010,0.004710,0.500000,4.100000
1,1,3.000754,2.974586,-0.211975,-0.211481,0.500000,4.100000
2,2,0.034955,4.026574,0.009188,-0.330914,0.500000,4.100000
3,3,-2.864758,2.909694,0.248594,-0.239034,0.500000,4.100000
4,4,-4.186738,0.019249,0.309383,0.003952,0.500000,4.100000
5,5,-2.852834,-2.856468,0.247891,0.247485,0.500000,4.100000
6,6,0.034991,-3.980018,0.009233,0.344292,0.500000,4.100000
7,7,2.997942,-2.929725,-0.216669,0.224696,0.500000,4.100000
0,0,4.034425,0.021102,-1.337008,0.006815,0.500000,4.200000
1,1,2.908742,2.882832,-0.920129,-0.917540,0.500000,4.200000
2,2,0.035496,3.894200,0.005413,-1.323740,0.500000,4.200000
3,3,-2.768472,2.815804,0.962865,-0.938902,0.500000,4.200000
4,4,-4.055801,0.020012,1.309376,0.007629,0.500000,4.200000
5,5,-2.756797,-2.761551,0.960371,0.949178,0.500000,4.200000
6,6,0.035520,-3.846790,0.005286,1.332281,0.500000,4.200000
7,7,2.905719,-2.836391,-0.922237,0.933339,0.500000,4.200000
0,0,4.000724,0.021679,-0.337009,0.005773,0.500000,4.300000
1,1,2.887317,2.861911,-0.214243,-0.209215,0.500000,4.300000
2,2,0.036173,3.861826,0.006769,-0.323741,0.500000,4.300000
3,3,-2.743451,2.792064,0.250207,-0.237391,0.500000,4.300000
4,4,-4.024863,0.020598,0.309378,0.005861,0.500000,4.300000
5,5,-2.731918,-2.736894,0.248796,0.246568,0.500000,4.300000
6,6,0.036173,-3.813562,0.006535,0.332282,0.500000,4.300000
7,7,2.883976,-2.813997,-0.217428,0.223942,0.500000,4.300000
0,0,3.876498,0.022205,-1.242261,0.005258,0.500000,4.400000
1,1,2.797387,2.771598,-0.899305,-0.903128,0.500000,4.400000
2,2,0.036984,3.739819,0.008111,-1.220070,0.500000,4.400000
3,3,-2.655571,2.705641,0.878802,-0.864240,0.500000,4.400000
4,4,-3.893925,0.021120,1.309377,0.005218,0.500000,4.400000
5,5,-2.643910,-2.649248,0.880071,0.876462,0.500000,4.400000
6,6,0.037015,-3.690052,0.008419,1.235102,0.500000,4.400000
7,7,2.794363,-2.723004,-0.896129,0.909928,0.500000,4.400000
0,0,3.852272,0.022614,-0.242262,0.004094,0.500000,4.500000
1,1,2.778068,2.752095,-0.193191,-0.195029,0.500000,4.500000
2,2,0.037550,3.717812,0.005654,-0.220073,0.500000,4.500000
3,3,-2.638578,2.689750,0.169928,-0.158905,0.500000,4.500000
4,4,-3.862987,0.021529,0.309378,0.004087,0.500000,4.500000
5,5,-2.626656,-2.632270,0.172542,0.169777,0.500000,4.500000
6,6,0.037643,-3.666541,0.006280,0.235105,0.500000,4.500000
7,7,2.775261,-2.702922,-0.191021,0.200827,0.500000,4.500000
0,0,3.728046,0.023286,-1.242259,0.006721,0.500000,4.600000
1,1,2.687504,2.662420,-0.905642,-0.896751,0.500000,4.600000
2,2,0.038014,3.595804,0.004646,-1.220073,0.500000,4.600000
3,3,-2.550889,2.603135,0.876894,-0.866152,0.500000,4.600000
4,4,-3.732050,0.022286,1.309372,0.007577,0.500000,4.600000
5,5,-2.538860,-2.544413,0.877963,0.878565,0.500000,4.600000
6,6,0.037986,-3.543031,0.003426,1.235100,0.500000,4.600000
7,7,2.685199,-2.612379,-0.900623,0.905430,0.500000,4.600000
0,0,3.703820,0.023819,-0.242260,0.005327,0.500000,4.700000
1,1,2.667704,2.643402,-0.197996,-0.190184,0.500000,4.700000
2,2,0.038243,3.573797,0.002284,-0.220076,0.500000,4.700000
3,3,-2.534051,2.587088,0.168371,-0.160464,0.500000,4.700000
4,4,-3.701113,0.022878,0.309373,0.005915,0.500000,4.700000
5,5,-2.521811,-2.527231,0.170490,0.171825,0.500000,4.700000
6,6,0.038202,-3.519521,0.002167,0.235101,0.500000,4.700000
7,7,2.665757,-2.592636,-0.194418,0.197422,0.500000,4.700000
0,0,3.579594,0.024457,-1.242259,0.006378,0.500000,4.800000
1,1,2.580140,2.555648,-0.875641,-0.877540,0.500000,4.800000
2,2,0.038582,3.451789,0.003396,-1.220075,0.500000,4.800000
3,3,-2.446353,2.500483,0.876986,-0.866059,0.500000,4.800000
4,4,-3.578271,0.023428,1.228415,0.005504,0.500000,4.800000
5,5,-2.434113,-2.439276,0.876975,0.879553,0.500000,4.800000
6,6,0.038567,-3.396011,0.003642,1.235100,0.500000,4.800000
7,7,2.577420,-2.502960,-0.883364,0.896758,0.500000,4.800000
0,0,3.555368,0.024992,-0.242260,0.005354,0.500000,4.900000
1,1,2.563155,2.538736,-0.169849,-0.169121,0.500000,4.900000
2,2,0.038834,3.429782,0.002513,-0.220075,0.500000,4.900000
3,3,-2.429707,2.484243,0.166454,-0.162395,0.500000,4.900000
4,4,-3.555430,0.023833,0.228416,0.004049,0.500000,4.900000
5,5,-2.417328,-2.421829,0.167855,0.174465,0.500000,4.900000
6,6,0.038814,-3.372501,0.002471,0.235101,0.500000,4.900000
