id,gid,x,y,v_x,v_y,radius,time
2,1,-3.166156,-3.637526,-0.036196,-1.232948,0.750000,4.200000
0,0,-4.703574,-3.854651,0.028465,-0.932964,0.750000,4.300000
1,0,-3.642942,1.597147,1.300987,-0.045073,0.750000,4.300000
2,1,-3.147514,-3.744867,0.186414,-1.073409,0.750000,4.300000
0,0,-4.698203,-3.942828,0.053715,-0.881768,0.750000,4.400000
1,0,-3.526884,1.597886,1.160577,0.007385,0.750000,4.400000
2,1,-3.129793,-3.849928,0.177208,-1.050609,0.750000,4.400000
0,0,-4.689791,-4.034741,0.084120,-0.919136,0.750000,4.500000
1,0,-3.399309,1.593616,1.275750,-0.042693,0.750000,4.500000
2,1,-3.112969,-3.930591,0.168243,-0.806628,0.750000,4.500000
0,0,-4.686800,-4.131315,0.029912,-0.965742,0.750000,4.600000
1,0,-3.276047,1.587997,1.232619,-0.056195,0.750000,4.600000
2,1,-3.103653,-3.983387,0.093163,-0.527957,0.750000,4.600000
0,0,-4.669768,-4.220469,0.170318,-0.891539,0.750000,4.700000
1,0,-3.134624,1.583174,1.414230,-0.048230,0.750000,4.700000
2,1,-3.084206,-3.992307,0.194473,-0.089199,0.750000,4.700000
0,0,-4.645357,-4.310362,0.244110,-0.898928,0.750000,4.800000
1,0,-2.992062,1.580982,1.425619,-0.021918,0.750000,4.800000
2,1,-3.060186,-3.996022,0.240194,-0.037158,0.750000,4.800000
0,0,-4.593765,-4.429486,0.515916,-1.191235,0.750000,4.900000
1,0,-2.851825,1.575833,1.402371,-0.051491,0.750000,4.900000
2,1,-3.023539,-3.990427,0.366472,0.055950,0.750000,4.900000
0,0,-4.544167,-4.538223,0.495982,-1.087370,0.750000,5.000000
1,0,-2.716006,1.589112,1.358196,0.132784,0.750000,5.000000
2,1,-2.983759,-3.993079,0.397803,-0.026514,0.750000,5.000000
0,0,-4.504470,-4.626766,0.396973,-0.885433,0.750000,5.100000
1,0,-2.593109,1.570132,1.228962,-0.189800,0.750000,5.100000
2,1,-2.951276,-3.998129,0.324827,-0.050507,0.750000,5.100000
